# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-6867
# Selected columns: 6 (all)
# Timestamp: Tue, 08-Oct-2024 22:39:20
Gene ID	Gene Name	ARH77	Daudi	NAMALWA	Raji	Ramos	Toledo
ENSG00000224635	ENSG00000224635	0.5	2.0	0.9	3.0	0.6	2.0
ENSG00000224637	PDSS1P2	0.1		0.1		0.1	
ENSG00000224638	ENSG00000224638	0.2	0.1	0.2	0.5	0.4	0.6
ENSG00000224643	ENSG00000224643			0.1			
ENSG00000224646	RPS28P5			0.3	0.8	0.2	0.3
ENSG00000224647	ENSG00000224647	0.1				0.1	0.1
ENSG00000224648	LINC01627	0.4	1.0	0.6	2.0	2.0	1.0
ENSG00000224649	ENSG00000224649	2.0		0.2	0.8		
ENSG00000224650	IGHV3-74	0.3	1328.0	15.0	3.0	3.0	
ENSG00000224655	LINC01823	0.1	0.1				
ENSG00000224660	SH3BP5-AS1	2.0	1.0	1.0	2.0	2.0	0.9
ENSG00000224662	ATP6V1G1P3			0.6	0.3		
ENSG00000224666	ETV7-AS1	0.1					
ENSG00000224669	ENSG00000224669			0.9			
ENSG00000224672	RPL17P10	0.1				0.3	
ENSG00000224677	PDIA3P2	0.6	0.6	0.7	1.0	0.5	1.0
ENSG00000224678	GAPDHP46			0.1			
ENSG00000224679	MED15P4			0.1			0.1
ENSG00000224680	PLA2G12AP1	1.0	2.0	2.0	1.0	1.0	0.8
ENSG00000224683	RPL36AP29						0.1
ENSG00000224687	RASAL2-AS1	2.0					
ENSG00000224688	E2F6P2	0.1					
ENSG00000224690	UBE2D3P3					0.1	0.1
ENSG00000224691	ENSG00000224691		0.2				
ENSG00000224699	LAMTOR5-AS1	0.8	1.0	0.9	0.7	1.0	0.8
ENSG00000224707	E2F3-IT1		0.1	0.3			0.2
ENSG00000224709	OR11M1P				0.1		0.1
ENSG00000224713	ENSG00000224713	0.1					
ENSG00000224721	ENSG00000224721	0.1					
ENSG00000224725	CEP57L1P1	0.7	0.8	0.5	0.4	0.7	0.7
ENSG00000224727	FCF1P7		0.4	0.1	0.2	0.3	0.1
ENSG00000224728	IMPDH1P8	0.4	2.0	1.0	0.6	1.0	0.8
ENSG00000224729	PCOLCE-AS1	0.1					
ENSG00000224730	LILRB1-AS1	0.4	0.6		0.2	0.3	
ENSG00000224732	MAGEA7P	0.1					
ENSG00000224738	ENSG00000224738	2.0	3.0	2.0	5.0	4.0	1.0
ENSG00000224745	ENSG00000224745	1.0	2.0	2.0	3.0	2.0	1.0
ENSG00000224746	ENSG00000224746	0.3	0.3	0.1	0.3	0.2	0.4
ENSG00000224750	ENSG00000224750	0.1					
ENSG00000224751	SHMT1P1						0.1
ENSG00000224755	HMGN1P34	0.3					
ENSG00000224760	C1DP3	0.1					
ENSG00000224763	FDPSP8	0.1	0.3	0.1	0.1	0.5	0.3
ENSG00000224764	ENSG00000224764				0.2		
ENSG00000224769	MUC20P1	0.1				1.0	0.1
ENSG00000224773	HSPA8P7	0.1		0.1	0.1		
ENSG00000224775	BRAFP1				0.1		
ENSG00000224776	RPSAP50		0.1				
ENSG00000224781	EIF4A2P4	0.1					
ENSG00000224785	ENSG00000224785						0.1
ENSG00000224786	CETN4P	0.4	0.6	0.9	1.0	0.2	0.2
ENSG00000224788	LINC02670			0.1		0.5	
ENSG00000224789	ENSG00000224789						0.1
ENSG00000224790	ENSG00000224790	0.2	0.3	0.1	0.3	1.0	0.4
ENSG00000224794	ENSG00000224794						0.1
ENSG00000224796	RPL32P1	1.0	3.0	0.5		0.4	0.7
ENSG00000224797	ENSG00000224797	0.3	0.4			0.3	
ENSG00000224800	RPS27AP6	0.2				0.1	
ENSG00000224802	TUBB4BP2	0.1		0.1		0.2	0.1
ENSG00000224805	LINC00853	0.1	0.2	0.7	0.9	0.2	0.1
ENSG00000224806	ARL5AP4		0.2	0.2	0.1		
ENSG00000224807	DUX4L9	3.0		0.3	0.1	1.0	
ENSG00000224817	ENSG00000224817			0.2			
ENSG00000224820	BTF3P4	0.2			0.1	0.3	
ENSG00000224825	RORB-AS1	0.3					
ENSG00000224826	USP21P1		0.1				
ENSG00000224831	TMEM183B	6.0	10.0	10.0	8.0	8.0	23.0
ENSG00000224834	BTF3P9	3.0	7.0	6.0	5.0	5.0	4.0
ENSG00000224837	GCSHP5	10.0	3.0	21.0	33.0	3.0	11.0
ENSG00000224839	RPL12P17	0.1		0.4	0.6	0.5	0.4
ENSG00000224843	LINC00240	0.1					
ENSG00000224844	ENSG00000224844	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000224846	NQO2-AS1		2.0	0.3	0.3	0.3	
ENSG00000224854	CDKN2A-DT	0.1	0.1	0.6	0.3	0.8	0.2
ENSG00000224855	OPA1-AS1	0.7	0.6	0.4	0.4	0.8	0.3
ENSG00000224856	RPL35AP36	0.1			0.6	0.2	
ENSG00000224857	LINC01691		0.1	0.1	0.4	0.2	0.2
ENSG00000224858	RPL29P11	0.3	0.4	0.5	0.2		0.4
ENSG00000224861	YBX1P1	16.0	11.0	19.0	18.0	7.0	15.0
ENSG00000224863	LINC01398		0.3				
ENSG00000224870	MRPL20-AS1	20.0	23.0	43.0	30.0	47.0	31.0
ENSG00000224875	EML4-AS1	2.0	0.7	1.0	0.8	0.7	0.1
ENSG00000224877	NDUFAF8	83.0	107.0	87.0	107.0	99.0	93.0
ENSG00000224883	ENSG00000224883	0.1					
ENSG00000224885	EIPR1-IT1	0.2	0.1	0.4	0.4	0.2	1.0
ENSG00000224887	NFYCP2			0.1			
ENSG00000224888	ENSG00000224888	0.5	0.3	0.2	0.4	0.5	0.1
ENSG00000224891	ARL14EPP1	0.3	0.2	0.1			
ENSG00000224892	RPS4XP16	2.0	0.9	0.5	0.4	3.0	0.6
ENSG00000224895	VPS26BP1			0.1	0.1		
ENSG00000224897	POT1-AS1	0.5	0.1	0.1	0.1	0.6	0.4
ENSG00000224899	LINC02830	0.1					
ENSG00000224901	ENSG00000224901		0.2				
ENSG00000224903	RNF32-AS1	0.3	0.3	0.3	0.5	0.8	0.5
ENSG00000224905	ENSG00000224905	5.0	2.0	2.0	1.0	2.0	5.0
ENSG00000224906	SRP14P1			0.1	0.1	0.2	
ENSG00000224907	RPL21P91		0.1				
ENSG00000224908	TIMM8BP2	0.2		0.2	0.5		0.2
ENSG00000224910	LINC01766	0.1					
ENSG00000224914	LINC00863	2.0	6.0	3.0	4.0	5.0	1.0
ENSG00000224927	NDUFA5P10						0.4
ENSG00000224928	KRT8P30	0.1	1.0	0.1	0.3		0.1
ENSG00000224934	ENSG00000224934	0.6	0.7	0.6	0.7	1.0	0.2
ENSG00000224936	SUCLA2P1	0.1	0.1				
ENSG00000224939	LINC00184						0.1
ENSG00000224942	EEDP1				0.1		0.1
ENSG00000224945	ENSG00000224945				0.1	0.1	0.2
ENSG00000224950	ENSG00000224950	2.0		0.2	0.5	0.1	0.5
ENSG00000224959	ENSG00000224959				0.2		
ENSG00000224961	LINC01752	0.2					
ENSG00000224965	LINC02586	0.3	1.0	1.0	0.5	0.5	0.2
ENSG00000224967	ENSG00000224967		0.2	0.2	0.1	0.1	
ENSG00000224969	ENSG00000224969	1.0	0.2	0.1	0.1		0.2
ENSG00000224972	ENSG00000224972			0.3	0.2	0.2	0.1
ENSG00000224973	LARGE-AS1		0.1			0.1	0.1
ENSG00000224975	INE1	2.0	2.0	2.0	2.0	5.0	3.0
ENSG00000224977	LINC02776	0.3	0.3	0.6	0.8	0.6	0.1
ENSG00000224978	CD84P1	0.1			0.5		
ENSG00000224985	ENSG00000224985	0.2	0.4	0.4	0.2		0.4
ENSG00000224988	ENSG00000224988	2.0	0.1	0.9	0.7	1.0	0.1
ENSG00000224992	ENSG00000224992	2.0		1.0	1.0	2.0	0.1
ENSG00000224993	RPL29P12	0.1		0.1	0.1	0.2	0.1
ENSG00000224995	LINC01526		0.1				
ENSG00000225002	ENSG00000225002					0.1	
ENSG00000225008	TWF1P2	0.1					
ENSG00000225014	KCTD9P1		0.1		0.1		
ENSG00000225022	UBE2D3P1	10.0	8.0	9.0	5.0	8.0	15.0
ENSG00000225025	KIF4CP	0.1					
ENSG00000225026	ENSG00000225026		0.2				
ENSG00000225030	ENSG00000225030	3.0	3.0	2.0		2.0	0.8
ENSG00000225031	EIF4BP7	9.0	21.0	16.0	21.0	7.0	12.0
ENSG00000225032	ENSG00000225032	1.0	1.0	0.4	0.6	4.0	1.0
ENSG00000225037	EIF1AX-AS1	0.9	0.5	0.3	0.5	0.6	0.2
ENSG00000225039	LINC01058	0.9	3.0	5.0	3.0	0.2	2.0
ENSG00000225043	RPL18AP2			0.2		0.6	0.1
ENSG00000225051	HMGB3P22	0.1	0.5	0.5	0.4	3.0	0.1
ENSG00000225053	PRPF38AP1	0.7	0.3	0.2	0.3	0.3	0.2
ENSG00000225058	ENSG00000225058		0.2	0.4	0.2	0.3	
ENSG00000225062	CATIP-AS1	0.4		0.1	0.4		
ENSG00000225063	TMCC2-AS1	0.2	0.3			0.1	0.1
ENSG00000225067	RPL23AP2	2.0	4.0	2.0	3.0	2.0	5.0
ENSG00000225071	RPS26P58	0.3	0.7	0.1	0.3		1.0
ENSG00000225072	OR7E116P					0.1	
ENSG00000225075	ENSG00000225075	0.3		0.3		0.1	
ENSG00000225076	WWC3-AS1			0.1	0.1	0.1	0.1
ENSG00000225077	LINC00337	1.0	16.0	1.0	2.0	3.0	0.7
ENSG00000225078	ENSG00000225078			0.1			
ENSG00000225079	FTH1P22	0.1					0.2
ENSG00000225080	PFN1P4			0.1	0.1		
ENSG00000225082	DAP3P1	0.2	1.0	0.2	0.9	3.0	0.5
ENSG00000225084	ENSG00000225084		0.1				
ENSG00000225091	SNORA71A	6.0	5.0	7.0	6.0	1.0	2.0
ENSG00000225092	ENSG00000225092	0.1					
ENSG00000225093	RPL3P7	2.0	4.0	2.0	3.0	2.0	2.0
ENSG00000225094	SETP20	0.1	0.3			0.2	0.3
ENSG00000225096	ENSG00000225096						0.1
ENSG00000225098	BCRP1			0.1			0.1
ENSG00000225099	ATP6V1E1P1	0.1	0.1	0.2	0.1	0.2	0.1
ENSG00000225101	OR52K3P	0.1	0.5				
ENSG00000225105	LINC01076	0.2			0.2		
ENSG00000225107	ENSG00000225107			0.1			
ENSG00000225111	ENSG00000225111			0.1		0.3	
ENSG00000225117	ARSDP1		0.3				
ENSG00000225123	ENSG00000225123			0.7			
ENSG00000225125	RANP4	0.1	0.1	0.2	0.2	0.2	0.4
ENSG00000225126	CAMTA1-AS1	0.1	0.3				0.1
ENSG00000225127	LINC00237					0.1	0.5
ENSG00000225131	PSME2P2	5.0	3.0	3.0	3.0	3.0	3.0
ENSG00000225133	MORF4L1P4	0.1	0.1		0.1	0.6	
ENSG00000225136	PGBD4P5		1.0				
ENSG00000225137	DYNC1I2P1	3.0	5.0	4.0	3.0	2.0	5.0
ENSG00000225138	SLC9A3-AS1	2.0	12.0	5.0	4.0	4.0	0.5
ENSG00000225142	ENSG00000225142				0.1		
ENSG00000225146	ENSG00000225146		0.3	0.3	0.1	0.3	0.2
ENSG00000225151	GOLGA2P7	0.2	0.3	0.3	0.5	0.3	0.3
ENSG00000225159	NPM1P39	1.0	1.0	1.0	0.7	0.6	0.6
ENSG00000225163	ENSG00000225163	1.0	0.3	0.9	0.5	1.0	3.0
ENSG00000225165	RTRAFP2	2.0	2.0	1.0	2.0	1.0	2.0
ENSG00000225169	BRI3P1	0.1	0.1				0.1
ENSG00000225171	DUTP6	0.9	0.5	1.0	2.0	1.0	3.0
ENSG00000225172	ENSG00000225172			0.1		0.1	0.3
ENSG00000225173	ENSG00000225173	0.4	0.4	2.0	0.5	5.0	2.0
ENSG00000225174	OSTM1-AS1						0.3
ENSG00000225177	ENSG00000225177	0.1		2.0		0.4	0.5
ENSG00000225178	RPSAP58	140.0	459.0	307.0	343.0	273.0	462.0
ENSG00000225179	LINC00457	0.1					
ENSG00000225183	ENSG00000225183	0.4			0.4		0.4
ENSG00000225187	ENSG00000225187	0.2	0.3	0.1	0.5	0.1	0.5
ENSG00000225190	PLEKHM1	9.0	8.0	9.0	7.0	9.0	15.0
ENSG00000225192	ZNF33BP1					0.1	
ENSG00000225193	RPS12P26	0.2	0.9	0.6	1.0	0.6	0.3
ENSG00000225195	ENSG00000225195	0.5	0.4	0.6	0.7	0.7	0.6
ENSG00000225200	ENSG00000225200	35.0	50.0	43.0	44.0	39.0	38.0
ENSG00000225203	ENSG00000225203	0.1				0.2	
ENSG00000225205	ENSG00000225205	1.0	3.0	6.0	9.0	8.0	0.7
ENSG00000225208	ENSG00000225208		0.4				
ENSG00000225210	DUXAP9	0.1					
ENSG00000225213	ENSG00000225213	0.3	0.4	1.0	0.5	1.0	0.3
ENSG00000225214	ENSG00000225214	0.2					
ENSG00000225215	SMARCE1P1		0.1				
ENSG00000225217	HSPA7	2.0	0.8	0.2	0.2		0.1
ENSG00000225218	ENSG00000225218	1.0	0.4	2.0	3.0	3.0	0.6
ENSG00000225222	CHCHD4P5						0.4
ENSG00000225224	RPS27AP12	0.4	0.4	0.7	0.5	0.1	0.5
ENSG00000225230	ENSG00000225230	0.5	0.5	0.1	0.3	0.3	0.3
ENSG00000225231	LINC02470						4.0
ENSG00000225233	ENSG00000225233					0.1	
ENSG00000225234	TRAPPC12-AS1	2.0	1.0	3.0	2.0	3.0	2.0
ENSG00000225235	INTS6L-AS1	0.9	0.5	0.6	0.4	0.4	0.2
ENSG00000225240	ENSG00000225240		0.9		0.7	3.0	
ENSG00000225243	ENSG00000225243		0.3	0.3		0.3	
ENSG00000225246	RPS2P1			0.1			
ENSG00000225249	LINC00378	0.2					
ENSG00000225251	RPL5P25						0.1
ENSG00000225259	ST13P6	1.0	2.0	2.0	2.0	2.0	3.0
ENSG00000225263	PCDH9-AS3						0.1
ENSG00000225264	ZNRF2P2	3.0		0.9	3.0	1.0	5.0
ENSG00000225265	TAF1A-AS1	1.0	3.0	2.0	1.0	7.0	2.0
ENSG00000225267	RPL8P2	0.2	0.1	0.1	0.2	0.2	0.2
ENSG00000225271	NOLC1P1		0.1				
ENSG00000225272	ENSG00000225272		0.2				0.1
ENSG00000225279	ENSG00000225279	0.1	0.2	0.1	0.2	0.1	0.1
ENSG00000225282	ENSG00000225282	0.2	0.2	0.1	0.2	0.4	0.1
ENSG00000225284	ENSG00000225284			0.1			
ENSG00000225285	LINC01770						0.2
ENSG00000225286	ENSG00000225286	0.1	0.3	0.2	0.2	0.2	
ENSG00000225289	RPL29P29	0.1					
ENSG00000225292	ENSG00000225292	0.3		0.3	0.5	0.3	
ENSG00000225297	ENSG00000225297	1.0		0.3		0.2	0.4
ENSG00000225300	ENSG00000225300	0.2	0.1	0.1		0.1	0.1
ENSG00000225303	ENSG00000225303		0.1				
ENSG00000225311	ENSG00000225311		0.1				
ENSG00000225313	ENSG00000225313	0.5	0.7	0.5	0.6	0.2	0.6
ENSG00000225314	ENSG00000225314	4.0					
ENSG00000225315	ENSG00000225315		0.5				0.3
ENSG00000225316	LINC00350					0.1	
ENSG00000225329	LHFPL3-AS2	0.3		0.1	0.1	0.1	0.1
ENSG00000225331	LINC01678	0.1	0.5	0.1	0.2	0.5	
ENSG00000225333	ENSG00000225333		0.1	0.1		0.1	
ENSG00000225334	LINC02813			0.2			
ENSG00000225335	ENSG00000225335	2.0	0.9	2.0	2.0	7.0	0.5
ENSG00000225336	HMGB3P1						0.1
ENSG00000225338	RPL23AP18	0.3	0.1	0.3	0.1	0.1	0.7
ENSG00000225339	ENSG00000225339		0.1		0.1		
ENSG00000225342	LRRK2-DT	0.1					0.2
ENSG00000225345	SNX18P3	0.6					
ENSG00000225349	ANKRD49P2			0.1			
ENSG00000225355	ARL6IP1P2	0.1				0.2	0.1
ENSG00000225357	RPF2P1	1.0	0.9	1.0	0.9	1.0	1.0
ENSG00000225361	PPP1R26-AS1	0.1					0.2
ENSG00000225364	ATP6V0E1P1			0.2		0.2	
ENSG00000225365	ENSG00000225365				0.2		
ENSG00000225370	ENSG00000225370	0.1					
ENSG00000225377	NRSN2-AS1	17.0	24.0	10.0	7.0	15.0	10.0
ENSG00000225387	ENSG00000225387		0.1				
ENSG00000225392	MRPL36P1	0.1					
ENSG00000225398	PGM5P4		0.2				
ENSG00000225399	ENSG00000225399				0.1	0.1	
ENSG00000225400	RAB28P5	0.2		0.1	0.4	0.8	1.0
ENSG00000225401	TGIF2P1	0.2		0.4	0.1	0.2	0.6
ENSG00000225402	ENSG00000225402	2.0	2.0	3.0	3.0	2.0	4.0
ENSG00000225405	RPS15AP17	0.5	0.9	0.1	0.6	0.6	0.8
ENSG00000225406	ELF2P4		0.1	0.1	0.5		0.1
ENSG00000225407	ENSG00000225407	0.1					0.1
ENSG00000225408	ENSG00000225408	0.2	0.2	0.3	0.1	0.4	0.2
ENSG00000225411	ENSG00000225411	0.1	0.5	0.3	0.6	1.0	0.1
ENSG00000225415	ACKR4P1			0.1	0.1	0.7	0.1
ENSG00000225416	ENSG00000225416		0.3	0.2	0.4	0.3	0.3
ENSG00000225417	ENSG00000225417		0.2		1.0	0.2	
ENSG00000225419	RPL21P3	0.4	0.4	0.4	0.3	0.1	0.4
ENSG00000225420	ENSG00000225420	0.1	0.3	0.2		0.2	0.1
ENSG00000225421	ENSG00000225421		3.0				
ENSG00000225422	RBMS1P1	0.3	0.1	2.0		2.0	0.3
ENSG00000225423	TNPO1P1	0.1	0.1	0.2	0.3	0.2	0.2
ENSG00000225439	BOLA3-AS1	0.7	1.0	0.9	1.0	3.0	2.0
ENSG00000225442	MPRIP-AS1	0.1					
ENSG00000225447	RPS15AP10	1.0	0.5	0.9	1.0	1.0	0.8
ENSG00000225450	ENSG00000225450	0.5	0.1	0.4	0.5	0.5	0.2
ENSG00000225457	ENSG00000225457			0.1		0.1	
ENSG00000225458	ENSG00000225458					1.0	
ENSG00000225460	ENSG00000225460		0.7				
ENSG00000225462	FDPSP1			0.1	0.1	0.2	
ENSG00000225470	JPX	0.8	0.4	0.7	0.4	0.7	1.0
ENSG00000225473	ATP13A4-AS1			0.1			0.1
ENSG00000225475	ENSG00000225475	2.0	0.4	2.0	0.9	0.6	0.9
ENSG00000225483	RPL22P4				0.2		0.1
ENSG00000225484	NUTM2B-AS1	5.0	3.0	3.0	4.0	5.0	1.0
ENSG00000225486	ENSG00000225486						0.1
ENSG00000225489	ENSG00000225489	4.0	0.1	0.7	0.1	0.1	0.6
ENSG00000225492	GBP1P1		0.2		0.1		
ENSG00000225493	LINC01107	0.1					
ENSG00000225496	RTRAFP1	0.7	0.5	1.0	1.0	0.7	1.0
ENSG00000225499	RPL15P4	0.2			0.2	0.2	
ENSG00000225502	GAPDHP16	0.1					
ENSG00000225505	ENSG00000225505	0.1				0.1	
ENSG00000225506	CYP4A22-AS1	0.2	0.2	0.1	0.5	0.1	0.1
ENSG00000225507	ENSG00000225507	7.0	8.0	14.0	7.0	11.0	33.0
ENSG00000225513	ENSG00000225513	3.0				0.2	0.9
ENSG00000225518	LINC01703	1.0	0.4	4.0	5.0	4.0	3.0
ENSG00000225519	ENSG00000225519	2.0		1.0	2.0		0.1
ENSG00000225520	ENSG00000225520		0.5				
ENSG00000225521	SNED1-AS1	0.2	0.1	0.3			0.2
ENSG00000225526	MKRN2OS	0.5	0.1	0.4	0.5	1.0	0.4
ENSG00000225527	ENSG00000225527	0.8	1.0	0.4	0.4	0.6	0.2
ENSG00000225528	ENSG00000225528	0.1					
ENSG00000225530	SP3P	1.0					
ENSG00000225531	ENSG00000225531	0.1		0.1		0.1	
ENSG00000225532	ENSG00000225532	0.1			0.1		
ENSG00000225533	PAWRP1					0.2	0.1
ENSG00000225535	LINC01393	0.5					0.1
ENSG00000225539	LINC01821	0.1					
ENSG00000225544	ENSG00000225544	0.7	0.1	0.4	2.0	0.1	0.3
ENSG00000225549	SELENOKP3				0.1		
ENSG00000225551	ENSG00000225551						0.3
ENSG00000225554	ENSG00000225554	0.2	0.1				
ENSG00000225556	C2CD4D	0.2		0.1			
ENSG00000225557	MTCO3P20	0.1					
ENSG00000225558	UBE2D3P2	1.0	0.9	2.0	2.0	2.0	2.0
ENSG00000225559	ENSG00000225559		0.1				
ENSG00000225561	LINC01710	0.1					
ENSG00000225563	ENSG00000225563		0.4				
ENSG00000225568	ENSG00000225568	4.0	5.0	4.0	4.0	5.0	5.0
ENSG00000225569	CCT4P2			0.1		0.1	0.3
ENSG00000225573	RPL35P5	3.0	2.0	1.0	3.0	2.0	2.0
ENSG00000225578	NCBP2-AS1	0.6	1.0	0.9	1.0	2.0	0.2
ENSG00000225579	EDNRB-AS1	0.5				0.1	0.2
ENSG00000225580	PA2G4P5	0.4	0.3	0.2	0.3	0.3	0.5
ENSG00000225585	IPPKP1			0.1	0.1		
ENSG00000225591	ENSG00000225591	0.5	0.6		0.7	0.8	1.0
ENSG00000225595	LINC01623			0.1		0.1	
ENSG00000225598	ENSG00000225598						0.1
ENSG00000225602	MTOR-AS1	0.1	0.1		0.2		0.1
ENSG00000225606	ENSG00000225606		0.1				
ENSG00000225610	ENSG00000225610					0.1	
ENSG00000225611	LINC02158	0.3	0.7	0.3	0.1		0.2
ENSG00000225614	ZNF469	7.0		0.1			
ENSG00000225616	ENSG00000225616	8.0	11.0	7.0	9.0	8.0	10.0
ENSG00000225624	TBL1YP1		0.2				
ENSG00000225625	ENSG00000225625						0.1
ENSG00000225630	MTND2P28	267.0	174.0	222.0	236.0	317.0	140.0
ENSG00000225636	HNRNPA3P15		0.1	0.1	0.1	0.1	
ENSG00000225637	ENSG00000225637	0.1	0.1	0.5			
ENSG00000225639	PGAM1P2			0.1			
ENSG00000225640	LINC01729					0.1	
ENSG00000225642	SNRPEP5		0.4	0.2		0.1	
ENSG00000225643	ENSG00000225643	1.0	2.0	0.6	0.2		0.2
ENSG00000225644	RPL35AP4	0.4	0.5			0.7	
ENSG00000225647	ENSG00000225647	0.1		0.1			
ENSG00000225648	SBDSP1	57.0	32.0	69.0	45.0	57.0	58.0
ENSG00000225655	ENSG00000225655	0.1					
ENSG00000225658	TAF13P2			0.2			
ENSG00000225661	RPL14P5			0.1			0.1
ENSG00000225663	MCRIP1	21.0	25.0	23.0	18.0	60.0	29.0
ENSG00000225671	FCF1P6	0.6	0.2	0.5	0.6	0.8	0.6
ENSG00000225673	ENSG00000225673				0.1		0.1
ENSG00000225674	IPO7P2						0.1
ENSG00000225675	LINC01771	0.5	5.0	4.0	11.0	10.0	0.9
ENSG00000225680	ENSG00000225680	0.1	0.1			0.2	
ENSG00000225690	TREML5P	0.4					
ENSG00000225693	LAGE3P1	0.4	0.7	0.2	0.5	0.4	0.2
ENSG00000225695	HNRNPA1P35	0.3	0.7	0.3	0.7	0.5	1.0
ENSG00000225697	SLC26A6	3.0	9.0	6.0	11.0	6.0	4.0
ENSG00000225698	IGHV3-72	0.5	7.0	26.0	8.0	1.0	0.2
ENSG00000225703	ENSG00000225703			0.2	0.4	0.1	
ENSG00000225710	PDE4DIPP8	0.1		0.1	0.1	0.1	
ENSG00000225711	ENSG00000225711	0.1	0.1	0.1	0.1		0.3
ENSG00000225712	ATP5MC2P1	0.2		0.4	0.1	0.2	0.2
ENSG00000225715	PSMA1P1	0.1		0.1	0.2		
ENSG00000225720	ENSG00000225720	0.1					
ENSG00000225721	ENSG00000225721	1.0	2.0	1.0	1.0	2.0	0.9
ENSG00000225724	ASH2LP3					0.1	
ENSG00000225726	ENSG00000225726	0.2		0.3	0.1	0.1	
ENSG00000225727	ENSG00000225727		0.1			0.1	
ENSG00000225733	FGD5-AS1	97.0	66.0	74.0	73.0	137.0	105.0
ENSG00000225739	NPM1P18	0.1	0.1	0.1		0.1	
ENSG00000225741	ENSG00000225741	0.2		0.1			
ENSG00000225750	ENSG00000225750	0.3		0.6	0.5	0.4	
ENSG00000225751	ENSG00000225751	0.1		0.1	0.1		0.1
ENSG00000225756	DBH-AS1			0.2		8.0	
ENSG00000225760	LINC00431	0.3			0.1		0.1
ENSG00000225761	ENSG00000225761			0.2	0.1		0.1
ENSG00000225762	LINC01389	0.3	2.0	3.0	3.0	1.0	7.0
ENSG00000225764	P3H2-AS1	16.0					
ENSG00000225766	DHRS4L1	0.1	0.1				
ENSG00000225767	FAF1-AS1	0.2			0.2		0.1
ENSG00000225770	RPS29P3		0.3		0.3	0.4	0.2
ENSG00000225778	PROSER2-AS1			0.1			
ENSG00000225779	ENSG00000225779	0.4			0.3	0.5	0.1
ENSG00000225781	OR6V1						0.1
ENSG00000225783	MIAT	2.0	0.2	0.4	0.2	0.2	
ENSG00000225787	LSM3P3				0.2	0.1	0.2
ENSG00000225791	TRAM2-AS1	6.0	8.0	6.0	5.0	19.0	5.0
ENSG00000225792	ENSG00000225792		0.2	0.3	0.6	0.4	1.0
ENSG00000225793	TMEM30A-DT	2.0	2.0	2.0	6.0	6.0	0.2
ENSG00000225796	MTND4P23	0.1					
ENSG00000225798	ENSG00000225798	0.1	0.5	0.4	0.4	0.2	
ENSG00000225802	WARS1P1	0.1	0.6	1.0	0.9	0.2	3.0
ENSG00000225805	DEFB131B	3.0	4.0	3.0	3.0	4.0	5.0
ENSG00000225806	ENSG00000225806	0.6	0.6	1.0	1.0	1.0	0.6
ENSG00000225807	ENSG00000225807	0.1	0.2		0.1		
ENSG00000225808	DNAJC19P5	2.0	1.0	2.0	0.5	1.0	1.0
ENSG00000225813	ENSG00000225813		0.2				
ENSG00000225822	UBXN7-AS1	0.1	1.0	0.5	0.9	0.6	
ENSG00000225827	SFTPA3P		0.1				
ENSG00000225828	FAM229A	0.5	0.6	0.7	0.8	1.0	0.4
ENSG00000225830	ERCC6	5.0	5.0	4.0	4.0	4.0	4.0
ENSG00000225831	RPS18P1				0.1		0.1
ENSG00000225836	ENSG00000225836	0.4	0.6	0.6	0.6	0.1	
ENSG00000225839	TRMT2B-AS1	0.7				0.2	
ENSG00000225843	NIPA2P1		0.1				
ENSG00000225846	ENSG00000225846						0.2
ENSG00000225850	ENSG00000225850	0.6	1.0	0.8	0.7	0.8	1.0
ENSG00000225851	HLA-S			1.0		0.7	
ENSG00000225854	ENSG00000225854		0.4	0.2			
ENSG00000225855	RUSC1-AS1	6.0	3.0	2.0	3.0	2.0	2.0
ENSG00000225857	LINC02816			0.2		0.1	0.1
ENSG00000225864	ENSG00000225864	0.1	0.1		0.1		
ENSG00000225871	ENSG00000225871	0.1		0.1		0.3	0.1
ENSG00000225872	LINC01529	0.4	0.3	0.2	0.1	0.3	0.2
ENSG00000225873	C3orf86	0.1		0.1			
ENSG00000225880	LINC00115	0.5	0.6	0.7	2.0	1.0	0.1
ENSG00000225881	ENSG00000225881	0.1					
ENSG00000225883	BMS1P11	0.2	0.5	0.5	0.4	0.6	0.6
ENSG00000225884	ENSG00000225884		0.3				
ENSG00000225885	ENSG00000225885	0.1	24.0	14.0	17.0	4.0	0.1
ENSG00000225886	ENSG00000225886	1.0	0.4	0.1			
ENSG00000225889	ENSG00000225889	8.0	27.0	9.0	12.0	40.0	0.8
ENSG00000225891	DHDDS-AS1	0.6	2.0	0.8	0.9	3.0	1.0
ENSG00000225899	FRG2B		0.1			0.1	
ENSG00000225900	HSPE1P13		0.3	0.2		0.2	
ENSG00000225905	ENSG00000225905						3.0
ENSG00000225906	ENSG00000225906		6.0	2.0			0.1
ENSG00000225907	RPS27P16	0.5	2.0				0.2
ENSG00000225912	RPL26P36	0.4	0.4		0.1	0.2	0.1
ENSG00000225913	ENSG00000225913						0.1
ENSG00000225914	TSBP1-AS1	0.1	0.2	0.1	0.3	1.0	
ENSG00000225918	RPL7P59	0.1	0.1		0.1		
ENSG00000225920	RIMKLBP2	3.0	2.0	1.0	2.0	1.0	1.0
